activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,,,True,False,False,False,True,False,False,False,False,False,0Hd,Suscripción de conjunto de prueba,Suscripciones de conjuntos de pruebas,False,False,False,TestSuiteMembership,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TestSuiteMembership/{ID}'), ('describe', '/services/data/v57.0/sobjects/TestSuiteMembership/describe'), ('sobject', '/services/data/v57.0/sobjects/TestSuiteMembership')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Jr,Vínculo de cuenta de terceros,Vínculos de cuenta de terceros,False,False,False,ThirdPartyAccountLink,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ThirdPartyAccountLink/{ID}'), ('describe', '/services/data/v57.0/sobjects/ThirdPartyAccountLink/describe'), ('sobject', '/services/data/v57.0/sobjects/ThirdPartyAccountLink')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Jz,Goal,Goals,False,False,False,TodayGoal,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TodayGoal/{ID}'), ('describe', '/services/data/v57.0/sobjects/TodayGoal/describe'), ('sobject', '/services/data/v57.0/sobjects/TodayGoal')])"
False,Share,TodayGoal,True,False,False,False,True,False,False,False,False,False,,Compartir Goal,Compartir Goal,False,False,False,TodayGoalShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TodayGoalShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/TodayGoalShare/describe'), ('sobject', '/services/data/v57.0/sobjects/TodayGoalShare')])"
False,,,True,False,False,False,True,False,True,False,False,False,0TO,Tema,Temas,True,False,True,Topic,True,True,True,True,True,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Topic/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Topic/{ID}'), ('describe', '/services/data/v57.0/sobjects/Topic/describe'), ('layouts', '/services/data/v57.0/sobjects/Topic/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Topic')])"
False,,,True,False,False,False,True,False,False,False,False,False,0FT,Asignación de tema,Asignaciones de temas,False,False,False,TopicAssignment,True,True,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TopicAssignment/{ID}'), ('describe', '/services/data/v57.0/sobjects/TopicAssignment/describe'), ('sobject', '/services/data/v57.0/sobjects/TopicAssignment')])"
False,Feed,Topic,False,False,False,False,True,False,False,False,False,False,,Noticia en tiempo real del tema,Noticia en tiempo real del tema,False,False,False,TopicFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TopicFeed/{ID}'), ('describe', '/services/data/v57.0/sobjects/TopicFeed/describe'), ('sobject', '/services/data/v57.0/sobjects/TopicFeed')])"
False,Localization,Topic,True,False,False,False,True,False,False,False,False,False,,Traducción,Traducción,False,False,False,TopicLocalization,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TopicLocalization/{ID}'), ('describe', '/services/data/v57.0/sobjects/TopicLocalization/describe'), ('sobject', '/services/data/v57.0/sobjects/TopicLocalization')])"
False,,,False,False,False,False,True,False,False,False,False,False,0te,Evento de usuario de tema,Eventos de usuario de tema,False,False,False,TopicUserEvent,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/TopicUserEvent/{ID}'), ('describe', '/services/data/v57.0/sobjects/TopicUserEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/TopicUserEvent')])"
False,,,True,False,False,False,False,False,False,False,False,False,01h,Idioma de traducción,Idioma de traducción,False,False,False,Translation,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Translation/{ID}'), ('describe', '/services/data/v57.0/sobjects/Translation/describe'), ('sobject', '/services/data/v57.0/sobjects/Translation')])"
False,ChangeEvent,UAIBC_Bienes_Ra_ces__c,False,False,False,False,False,False,False,False,False,False,,Cambiar evento: Bienes Raíces,Cambiar evento: Bienes Raíces,False,False,False,UAIBC_Bienes_Ra_ces__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__ChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__ChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__ChangeEvent')])"
False,History,UAIBC_Bienes_Ra_ces__c,False,False,False,False,False,False,False,False,False,False,,Historial: Bienes Raíces,Historial: Bienes Raíces,False,False,False,UAIBC_Bienes_Ra_ces__History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__History/{ID}'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__History/describe'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__History')])"
False,,,True,True,False,False,True,False,False,False,False,False,a0k,Bienes Raíces,Bienes Raíces,True,False,True,UAIBC_Bienes_Ra_ces__c,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__c/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__c/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__c/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__c/describe'), ('quickActions', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__c/quickActions'), ('layouts', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__c/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Bienes_Ra_ces__c')])"
False,ChangeEvent,UAIBC_Detalle_inversion_por_fuente__c,False,False,False,False,False,False,False,False,False,False,,Cambiar evento: Detalle de inversión por fuente,Cambiar evento: Detalle de inversión por fuente,False,False,False,UAIBC_Detalle_inversion_por_fuente__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__ChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__ChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__ChangeEvent')])"
False,History,UAIBC_Detalle_inversion_por_fuente__c,False,False,False,False,False,False,False,False,False,False,,Historial: Detalle de inversión por fuente,Historial: Detalle de inversión por fuente,False,False,False,UAIBC_Detalle_inversion_por_fuente__History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__History/{ID}'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__History/describe'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__History')])"
False,,,True,True,False,False,True,False,False,False,False,False,a0D,Detalle de inversión por fuente,Detalle de inversión por fuentes,True,False,True,UAIBC_Detalle_inversion_por_fuente__c,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__c/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__c/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__c/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__c/describe'), ('quickActions', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__c/quickActions'), ('layouts', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__c/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Detalle_inversion_por_fuente__c')])"
False,ChangeEvent,UAIBC_Historial_Academico__c,False,False,False,False,False,False,False,False,False,False,,Cambiar evento: Historial Académico,Cambiar evento: Historial Académico,False,False,False,UAIBC_Historial_Academico__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__ChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__ChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__ChangeEvent')])"
False,History,UAIBC_Historial_Academico__c,False,False,False,False,False,False,False,False,False,False,,Historial: Historial Académico,Historial: Historial Académico,False,False,False,UAIBC_Historial_Academico__History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__History/{ID}'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__History/describe'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__History')])"
False,,,True,True,False,False,True,False,False,False,False,False,a0l,Historial Académico,Historial Académico,True,False,True,UAIBC_Historial_Academico__c,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__c/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__c/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__c/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__c/describe'), ('quickActions', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__c/quickActions'), ('layouts', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__c/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Historial_Academico__c')])"
False,ChangeEvent,UAIBC_Historial_Laboral__c,False,False,False,False,False,False,False,False,False,False,,Cambiar evento: Historial Laboral,Cambiar evento: Historial Laboral,False,False,False,UAIBC_Historial_Laboral__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__ChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__ChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__ChangeEvent')])"
False,History,UAIBC_Historial_Laboral__c,False,False,False,False,False,False,False,False,False,False,,Historial: Historial Laboral,Historial: Historial Laboral,False,False,False,UAIBC_Historial_Laboral__History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__History/{ID}'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__History/describe'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__History')])"
False,,,True,True,False,False,True,False,False,False,False,False,a0m,Historial Laboral,Historial Laboral,True,False,True,UAIBC_Historial_Laboral__c,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__c/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__c/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__c/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__c/describe'), ('quickActions', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__c/quickActions'), ('layouts', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__c/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Historial_Laboral__c')])"
False,ChangeEvent,UAIBC_Inversion_fuente__c,False,False,False,False,False,False,False,False,False,False,,Cambiar evento: Inversión por fuente,Cambiar evento: Inversión por fuente,False,False,False,UAIBC_Inversion_fuente__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__ChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__ChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__ChangeEvent')])"
False,History,UAIBC_Inversion_fuente__c,False,False,False,False,False,False,False,False,False,False,,Historial: Inversión por fuente,Historial: Inversión por fuente,False,False,False,UAIBC_Inversion_fuente__History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__History/{ID}'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__History/describe'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__History')])"
False,,,True,True,False,False,True,False,False,False,False,False,a0B,Inversión por fuente,Inversión por fuentes,True,False,False,UAIBC_Inversion_fuente__c,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__c/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__c/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__c/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__c/describe'), ('quickActions', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__c/quickActions'), ('layouts', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__c/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Inversion_fuente__c')])"
False,ChangeEvent,UAIBC_Inversion_mensual_campana__c,False,False,False,False,False,False,False,False,False,False,,Cambiar evento: Inversión mensual en campaña,Cambiar evento: Inversión mensual en campaña,False,False,False,UAIBC_Inversion_mensual_campana__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Inversion_mensual_campana__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/UAIBC_Inversion_mensual_campana__ChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Inversion_mensual_campana__ChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Inversion_mensual_campana__ChangeEvent')])"
False,History,UAIBC_Inversion_mensual_campana__c,False,False,False,False,False,False,False,False,False,False,,Historial: Inversión mensual en campaña,Historial: Inversión mensual en campaña,False,False,False,UAIBC_Inversion_mensual_campana__History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/UAIBC_Inversion_mensual_campana__History/{ID}'), ('describe', '/services/data/v57.0/sobjects/UAIBC_Inversion_mensual_campana__History/describe'), ('sobject', '/services/data/v57.0/sobjects/UAIBC_Inversion_mensual_campana__History')])"
